frame,cx,cy,area,detected
140,230.35754738933403,120.29450046566367,5943.263459030051,1
141,230.3854000383306,120.28683201727074,5939.358075418031,1
142,230.3990993656267,120.26041322570485,5944.814845250819,1
143,230.40001185441264,120.31997664434903,5942.688907150492,1
144,230.41913940203412,120.40470417710164,5941.213344290295,1
145,230.44957823695438,120.46031962567193,5936.928006574177,1
146,230.48564239340374,120.42960475425782,5939.356803944506,1
147,230.50599246156665,120.3465955821759,5937.814082366704,1
148,230.50091442137975,120.31133255656744,5934.888449420023,1
149,230.48926090785352,120.2692735295106,5938.733069652014,1
150,230.4734232226296,120.30963601037365,5933.439841791209,1
151,230.47737044605321,120.36113344250117,5938.063905074725,1
152,230.4648710039621,120.42509703437983,5934.238343044835,1
153,230.44262231017672,120.43389616173826,5933.343005826901,1
154,230.41656468068618,120.42463985935692,5934.00580349614,1
155,230.3793502426019,120.4646448511388,5933.403482097684,1
156,230.3588873568754,120.48473618177117,5933.44208925861,1
157,230.3576417307905,120.41980530396091,5927.865253555166,1
158,230.39818238708682,120.39272129045429,5930.319152133099,1
159,230.3970635541159,120.37854272050913,5938.9914912798595,1
160,230.38632754621904,120.44027901343861,5934.3948947679155,1
161,230.36227528700317,120.36789858360822,5933.4369368607495,1
162,230.37719214335442,120.42753109421145,5933.46216211645,1
163,230.37796931577955,120.50156218362599,5934.07729726987,1
164,230.37735688272696,120.44726946485933,5936.046378361922,1
165,230.37313686582905,120.48061847734564,5939.627827017153,1
166,230.39278972971925,120.46260304372274,5937.776696210292,1
167,230.3971134554331,120.468063724167,5933.666017726175,1
168,230.42506546992962,120.39939682351775,5926.399610635704,1
169,230.42728786952839,120.39707312235923,5915.839766381423,1
170,230.4593385720687,120.42399084401126,5909.703859828855,1
171,230.43941909934085,120.48325056381495,5914.822315897312,1
172,230.4300901049892,120.49287238879145,5917.093389538388,1
173,230.42072636743328,120.52665789416282,5915.2560337230325,1
174,230.4085786896654,120.43886900821937,5917.75362023382,1
175,230.37395199018766,120.43779476304809,5917.852172140292,1
176,230.3768677520378,120.458647522922,5923.311303284176,1
177,230.37087677960278,120.48552743493367,5928.186781970506,1
178,230.37220937153668,120.53207315380709,5925.1120691823035,1
179,230.3593541470243,120.45822589627087,5929.667241509382,1
180,230.36328514827173,120.43392282281265,5938.200344905629,1
181,230.35309103952204,120.44037504320161,5936.1202069433775,1
182,230.3372970079313,120.43281362976484,5923.872124166027,1
183,230.35110999712143,120.37763430012424,5925.123274499616,1
184,230.3600758545127,120.31289260110715,5938.673964699769,1
185,230.38309068050978,120.25778350414146,5941.004378819862,1
186,230.39845974455704,120.22284618193947,5940.802627291918,1
187,230.38602610556833,120.37012454463522,5934.081576375151,1
188,230.4100564555871,120.39498665261341,5933.44894582509,1
189,230.38775535533347,120.46147054331932,5931.669367495054,1
190,230.35715526111568,120.47515422185649,5935.401620497032,1
191,230.33451320831418,120.48764109042835,5936.44097229822,1
192,230.3571618018062,120.39029954954644,5936.664583378932,1
193,230.3572870244624,120.3879192716868,5928.598750027359,1
194,230.35066600952757,120.44068177266453,5926.159250016415,1
195,230.38932470093448,120.3770793979195,5918.695550009848,1
196,230.37243919002503,120.40149858771838,5922.217330005909,1
197,230.39423045328374,120.29522846719135,5925.530398003546,1
198,230.3804678545677,120.26799571289408,5933.518238802128,1
199,230.38513158329323,120.2299369684884,5937.910943281277,1
200,230.35814476452913,120.30124281793574,5941.146565968766,1
201,230.41257403690605,120.3186371400735,5934.087939581259,1
202,230.42717592422204,120.27580198969515,5934.052763748756,1
203,230.37653963060794,120.36803577405567,5930.031658249253,1
204,230.37124691476276,120.2867429704423,5937.818994949552,1
205,230.28586745630486,120.42503058332565,5926.891396969731,1
206,230.33675592307293,120.36503687163203,5931.734838181839,1
207,230.42253866836904,120.24642940532488,5928.240902909103,1
208,230.4071637929876,120.28042423938943,5921.944541745462,1
209,230.41524708662004,120.20603849893087,5927.366725047277,1
210,230.40992630068416,120.17996997006676,5935.020035028367,1
211,230.3952536121148,120.20871223706757,5934.612021017019,1
212,230.3936006551806,120.28794320442569,5934.967212610212,1
213,230.39396217058612,120.33735136533738,5931.380327566128,1
214,230.3747726453028,120.43678186450742,5929.428196539677,1
215,230.35737561148346,120.44942883518407,5927.856917923806,1
216,230.36140211107613,120.41914849209002,5921.714150754284,1
217,230.3472682430245,120.32564047268765,5929.42849045257,1
218,230.34946431301597,120.26390389063249,5939.457094271542,1
219,230.34833583954685,120.2568852619742,5942.874256562925,1
220,230.3542992127966,120.23775855874169,5946.124553937755,1
221,230.3858847197421,120.22927396175407,5936.674732362653,1
222,230.38798723778862,120.25102667029606,5940.004839417592,1
223,230.4313965636435,120.23934046194388,5942.602903650555,1
224,230.44003911416257,120.23969835528477,5946.5617421903335,1
225,230.4269551581032,120.32850194823799,5936.5370453142,1
226,230.41481179421328,120.3705659149625,5936.12222718852,1
227,230.39432316484536,120.35347340680116,5925.873336313112,1
228,230.36225393710515,120.24639479568164,5929.124001787867,1
229,230.38046178347136,120.17853677883132,5924.474401072721,1
230,230.36941856496432,120.2649680916993,5931.6846406436325,1
231,230.3656399109084,120.33750717080906,5934.010784386179,1
232,230.36244898376935,120.39338504416264,5933.406470631708,1
233,230.39224279136283,120.42923729502786,5921.043882379025,1
234,230.44033609951072,120.41760771440548,5919.826329427415,1
235,230.464218561591,120.36650028880273,5918.495797656449,1
236,230.45833712598875,120.41512581647017,5922.097478593869,1
237,230.43816874561963,120.42653489771399,5926.458487156322,1
238,230.44156138085157,120.45668126641415,5923.275092293793,1
239,230.43204688527618,120.51911028770863,5914.565055376275,1
240,230.41714871367355,120.51447466753105,5910.939033225765,1
241,230.40781988359527,120.42095541362644,5911.563419935459,1
242,230.3682765963161,120.41948532399883,5910.338051961276,1
243,230.34599833938563,120.41213496305392,5913.802831176765,1
244,230.3185295380256,120.41265539236878,5911.081698706059,1
245,230.30859471191692,120.38526334666413,5907.849019223635,1
246,230.30133537237896,120.41539140340505,5907.509411534182,1
247,230.28236918733037,120.43401769596294,5908.505646920508,1
248,230.29529186559728,120.45516742445629,5917.703388152305,1
249,230.30421988874951,120.44355660095613,5916.822032891383,1
250,230.32567514395956,120.46972266571485,5920.49321973483,1
251,230.365709341456,120.49074793646719,5927.495931840898,1
252,230.38592403466276,120.50140255281794,5934.097559104539,1
253,230.41498862837443,120.42567901207633,5939.658535462724,1
254,230.43626941872566,120.38894243820079,5943.5951212776345,1
255,230.45037981159288,120.41193388042322,5938.357072766581,1
256,230.43324308044183,120.36499238846827,5945.614243659948,1
257,230.41878156055168,120.32444183666338,5949.3685461959685,1
258,230.4081474650358,120.28997506901686,5954.8211277175815,1
259,230.3934005350382,120.37146654798869,5934.092676630549,1
260,230.38964472094437,120.36433964762476,5936.255605978329,1
261,230.40593191377508,120.30712240059762,5938.353363586997,1
262,230.42613050466815,120.2682564888276,5938.4120181521985,1
263,230.43706150556392,120.24925872580155,5937.247210891319,1
264,230.441427395546,120.26608175190654,5940.748326534791,1
265,230.46024632882137,120.3338549318433,5936.048995920874,1
266,230.45719321866164,120.33668935571482,5936.429397552525,1
267,230.42623695873638,120.3433675872917,5939.057638531515,1
268,230.4287172794437,120.38071921183203,5930.634583118909,1
269,230.426137268488,120.40719996118679,5927.180749871346,1
270,230.4328305186103,120.37052510924151,5928.108449922807,1
271,230.42602595679114,120.28867353126455,5936.265069953684,1
272,230.43334098506048,120.31659187615087,5938.159041972211,1
273,230.4108305051412,120.34420788340373,5944.095425183326,1
274,230.40530243831802,120.32557474401261,5952.4572551099955,1
275,230.36442312825667,120.29454359129466,5951.074353065997,1
276,230.36541025486258,120.25721956660746,5948.644611839598,1
277,230.35923718631813,120.24090425733726,5948.386767103759,1
278,230.3608431794091,120.24374210659938,5951.032060262255,1
279,230.34510531450573,120.23339203806293,5953.419236157353,1
280,230.34413682237732,120.22895388526169,5960.451541694412,1
281,230.3568548303806,120.22651531641569,5955.070925016647,1
282,230.3762899062436,120.19525563903949,5951.842555009989,1
283,230.4129929384418,120.15595105960455,5946.505533005993,1
284,230.42328158791574,120.15289594913028,5945.3033198035955,1
285,230.39716048999904,120.20930452873992,5936.781991882157,1
286,230.38414934786462,120.25409297192053,5928.469195129294,1
287,230.39816074909186,120.18898823862628,5926.481517077576,1
288,230.4105175020867,120.20599083791262,5930.8889102465455,1
289,230.41862854921163,120.20494073749725,5935.533346147928,1
290,230.38021229888705,120.2577304971561,5925.120007688756,1
291,230.37312597994793,120.25538277072579,5937.072004613254,1
292,230.39194470050103,120.24002423216507,5939.043202767953,1
293,230.4074161610401,120.23072272535077,5939.825921660771,1
294,230.4149933761393,120.19849086463311,5940.295552996463,1
295,230.40315777468598,120.24488556020064,5936.577331797878,1
296,230.42122356902485,120.19890341584455,5940.146399078727,1
297,230.44247299438325,120.16031946154804,5945.887839447236,1
298,230.44477676833202,120.16561816110047,5949.332703668342,1
299,230.4280862514433,120.20197475610243,5942.999622201005,1
300,230.40824087456278,120.28204143297958,5931.799773320603,1
301,230.3738690291662,120.27108905211166,5930.079863992361,1
302,230.39213499535788,120.24802400416175,5935.447918395417,1
303,230.38543670801346,120.24695428971194,5937.4687510372505,1
304,230.37855420033236,120.24610906839466,5937.08125062235,1
305,230.37123504106611,120.22698421685672,5934.448750373411,1
306,230.35038096838088,120.30595705613372,5930.669250224046,1
307,230.3441037362379,120.33475382505624,5920.801550134427,1
308,230.38619777614855,120.24080849818375,5927.080930080656,1
309,230.387145120181,120.19143298137215,5931.648558048393,1
310,230.3994326901239,120.16635126012821,5939.1891348290355,1
311,230.4116303924772,120.1343728519708,5945.313480897421,1
312,230.40556953203185,120.15776592742293,5944.788088538453,1
313,230.3820712101741,120.1603894681071,5943.872853123072,1
314,230.38428854608532,120.22341645480029,5937.923711873843,1
315,230.39586182492062,120.30846867413133,5928.554227124306,1
316,230.4143343174091,120.32551739415095,5926.132536274583,1
317,230.42012719636287,120.30897901563334,5926.07952176475,1
318,230.40897685317978,120.29244855336422,5921.64771305885,1
319,230.411796563241,120.32396140332523,5920.788627835311,1
320,230.41526804539907,120.32548814014625,5928.673176701186,1
321,230.45097572973071,120.28674818788664,5922.803906020712,1
322,230.4635832989214,120.28962180477296,5922.482343612428,1
323,230.4602926354357,120.32612347412652,5921.889406167456,1
324,230.42743975597793,120.24682346148836,5934.133643700474,1
325,230.3662089978553,120.30513909766319,5935.680186220285,1
326,230.3741321115588,120.34151112092826,5929.008111732171,1
327,230.3582845766698,120.31218016602514,5930.404867039302,1
328,230.3838357680973,120.29046858515517,5941.842920223581,1
329,230.41466734189095,120.304460724606,5941.105752134148,1
330,230.42036672422864,120.33569807396081,5943.063451280489,1
331,230.42116741775942,120.37919662215427,5936.438070768293,1
332,230.4205983460153,120.45272294328664,5928.062842460976,1
333,230.4414263505227,120.47123928865443,5922.837705476586,1
334,230.44952814143164,120.32554663536142,5931.102623285951,1
335,230.4168915519732,120.32045945710361,5941.8615739715715,1
336,230.40074330577482,120.30190057985922,5948.516944382943,1
337,230.38416058317748,120.41176001145429,5934.910166629766,1
338,230.36952046529976,120.42194895255659,5927.34609997786,1
339,230.39398196871542,120.44330556982514,5920.607659986716,1
340,230.40317395148963,120.43761598347879,5923.16459599203,1
341,230.40269729762687,120.43373589070112,5921.498757595218,1
342,230.4080101195849,120.35890057049765,5929.299254557131,1
343,230.39297802382987,120.41252709353185,5922.579552734278,1
344,230.3846143695543,120.34615868852121,5930.347731640567,1
345,230.38696102451974,120.36314587618308,5931.00863898434,1
346,230.3777026055056,120.3646934087232,5933.805183390605,1
347,230.3952743912721,120.27902278529612,5940.083110034363,1
348,230.37157495589634,120.3323947397515,5941.049866020618,1
349,230.35406037861776,120.38517153258483,5945.22991961237,1
350,230.34839361433075,120.38118982731652,5945.137951767422,1
351,230.35098070660223,120.3654378213927,5942.282771060453,1
352,230.36682845753245,120.28707637307062,5948.369662636273,1
353,230.3560800808362,120.31836913984662,5954.221797581764,1
354,230.37123602196272,120.29170175601682,5953.933078549058,1
355,230.3625650684109,120.33405706313792,5951.359847129435,1
356,230.35910849131932,120.35258978411298,5953.815908277661,1
357,230.35399207039043,120.31144193852239,5954.689544966597,1
358,230.35806554730004,120.28190014772021,5954.813726979958,1
359,230.36181413719692,120.28883194648186,5944.088236187975,1
360,230.37891625822473,120.26288039613655,5941.652941712785,1
361,230.3715354103624,120.23438957908724,5943.591765027671,1
362,230.37563631126153,120.24585685557935,5949.1550590166025,1
363,230.3814577076913,120.26064304416522,5943.893035409961,1
364,230.3842024705188,120.25346852989799,5947.535821245977,1
365,230.39997525441782,120.260599138982,5950.921492747586,1
366,230.3912152011794,120.31187576715593,5947.152895648551,1
367,230.3798017914629,120.2528231835566,5948.891737389131,1
368,230.36026346565916,120.23421334851847,5952.935042433479,1
